"","block","signals","offset","response"
"3203","audioVibro",3,200,1
"3204","audioVibro",3,600,0
"3205","audioVibro",3,400,0
"3206","audioVibro",3,200,1
"3207","audioVibro",3,200,1
"3208","audioVibro",3,300,0
"3209","audioVibro",3,400,0
"3210","audioVibro",3,400,0
"3211","audioVibro",3,300,0
"3212","audioVibro",3,200,1
"3213","audioVibro",3,600,0
"3214","audioVibro",3,200,1
"3215","audioVibro",3,0,1
"3216","audioVibro",3,500,0
"3217","audioVibro",3,100,1
"3218","audioVibro",3,300,1
"3219","audioVibro",3,100,1
"3220","audioVibro",3,400,0
"3221","audioVibro",3,100,1
"3222","audioVibro",3,600,0
"3223","audioVibro",3,300,0
"3224","audioVibro",3,0,1
"3225","audioVibro",3,400,0
"3226","audioVibro",3,300,1
"3227","audioVibro",3,500,0
"3228","audioVibro",3,100,1
"3229","audioVibro",3,0,1
"3230","audioVibro",3,600,0
"3231","audioVibro",3,500,0
"3232","audioVibro",3,200,1
"3233","audioVibro",3,500,0
"3234","audioVibro",3,0,1
"3235","audioKinesVibro",4,500,0
"3236","audioKinesVibro",4,200,1
"3237","audioKinesVibro",4,0,1
"3238","audioKinesVibro",4,500,0
"3239","audioKinesVibro",4,400,0
"3240","audioKinesVibro",4,400,0
"3241","audioKinesVibro",4,100,1
"3242","audioKinesVibro",4,400,0
"3243","audioKinesVibro",4,600,0
"3244","audioKinesVibro",4,600,0
"3245","audioKinesVibro",4,200,1
"3246","audioKinesVibro",4,500,0
"3247","audioKinesVibro",4,200,1
"3248","audioKinesVibro",4,600,0
"3249","audioKinesVibro",4,100,1
"3250","audioKinesVibro",4,500,1
"3251","audioKinesVibro",4,300,1
"3252","audioKinesVibro",4,100,1
"3253","audioKinesVibro",4,600,0
"3254","audioKinesVibro",4,0,1
"3255","audioKinesVibro",4,100,1
"3256","audioKinesVibro",4,300,0
"3257","audioKinesVibro",4,300,1
"3258","audioKinesVibro",4,0,1
"3259","audioKinesVibro",4,300,0
"3260","audioKinesVibro",4,500,0
"3261","audioKinesVibro",4,600,0
"3262","audioKinesVibro",4,400,0
"3263","audioKinesVibro",4,0,1
"3264","audioKinesVibro",4,100,1
"3265","audioKinesVibro",4,0,1
"3266","audioKinesVibro",4,300,1
"3267","audioKinesVibro",4,100,1
"3268","audioKinesVibro",4,200,1
"3269","audioKinesVibro",4,300,0
"3270","audioKinesVibro",4,500,0
"3271","audioKinesVibro",4,600,0
"3272","audioKinesVibro",4,200,0
"3273","audioKinesVibro",4,200,1
"3274","audioKinesVibro",4,400,0
"3275","audioKinesVibro",4,400,0
"3276","audioKinesVibro",4,0,1
"3277","audioKines",3,100,0
"3278","audioKines",3,500,0
"3279","audioKines",3,400,0
"3280","audioKines",3,100,1
"3281","audioKines",3,600,0
"3282","audioKines",3,300,0
"3283","audioKines",3,0,1
"3284","audioKines",3,200,1
"3285","audioKines",3,600,0
"3286","audioKines",3,500,0
"3287","audioKines",3,400,0
"3288","audioKines",3,200,0
"3289","audioKines",3,300,0
"3290","audioKines",3,0,1
"3291","audioKines",3,300,1
"3292","audioKines",3,0,1
"3293","audioKines",3,300,0
"3294","audioKines",3,400,0
"3295","audioKines",3,500,0
"3296","audioKines",3,600,0
"3297","audioKines",3,300,0
"3298","audioKines",3,0,1
"3299","audioKines",3,400,1
"3300","audioKines",3,0,1
"3301","audioKines",3,200,1
"3302","audioKines",3,600,1
"3303","audioKines",3,200,1
"3304","audioKines",3,500,1
"3305","audioKines",3,100,1
"3306","audioKines",3,400,0
"3307","audioKines",3,100,1
"3308","audioKines",3,0,1
"3309","audioKines",3,600,0
"3310","audioKines",3,500,0
"3311","audioKines",3,400,0
"3312","audioKines",3,500,0
"3313","audioKines",3,100,1
"3314","audioKines",3,200,0
"3315","audioKines",3,300,1
"3316","audioKines",3,600,0
"3317","audioKines",3,100,1
"3318","audioKines",3,200,1
"3319","vibro",2,400,0
"3320","vibro",2,300,0
"3321","vibro",2,200,1
"3322","vibro",2,200,0
"3323","vibro",2,0,1
"3324","vibro",2,500,0
"3325","vibro",2,200,0
"3326","vibro",2,200,0
"3327","vibro",2,0,1
"3328","vibro",2,0,1
"3329","vibro",2,500,0
"3330","vibro",2,300,0
"3331","vibro",2,100,1
"3332","vibro",2,400,0
"3333","vibro",2,300,0
"3334","vibro",2,600,0
"3335","vibro",2,400,0
"3336","vibro",2,400,0
"3337","vibro",2,600,0
"3338","vibro",2,600,0
"3339","vibro",2,300,0
"3340","vibro",2,500,0
"3341","vibro",2,300,0
"3342","vibro",2,600,0
"3343","vibro",2,100,1
"3344","vibro",2,500,0
"3345","vibro",2,400,0
"3346","vibro",2,100,1
"3347","vibro",2,200,1
"3348","vibro",2,500,0
"3349","vibro",2,600,0
"3350","vibro",2,500,0
"3351","vibro",2,0,1
"3352","vibro",2,0,1
"3353","vibro",2,0,1
"3354","vibro",2,300,1
"3355","vibro",2,100,1
"3356","vibro",2,600,0
"3357","vibro",2,400,0
"3358","vibro",2,100,1
"3359","vibro",2,200,0
"3360","vibro",2,100,1
"3361","kinesVibro",3,500,1
"3362","kinesVibro",3,200,1
"3363","kinesVibro",3,100,1
"3364","kinesVibro",3,400,0
"3365","kinesVibro",3,400,0
"3366","kinesVibro",3,0,1
"3367","kinesVibro",3,400,0
"3368","kinesVibro",3,200,0
"3369","kinesVibro",3,100,0
"3370","kinesVibro",3,0,1
"3371","kinesVibro",3,300,0
"3372","kinesVibro",3,600,0
"3373","kinesVibro",3,300,0
"3374","kinesVibro",3,100,1
"3375","kinesVibro",3,300,0
"3376","kinesVibro",3,200,0
"3377","kinesVibro",3,400,0
"3378","kinesVibro",3,100,0
"3379","kinesVibro",3,600,0
"3380","kinesVibro",3,100,1
"3381","kinesVibro",3,300,0
"3382","kinesVibro",3,200,0
"3383","kinesVibro",3,500,0
"3384","kinesVibro",3,500,0
"3385","kinesVibro",3,200,1
"3386","kinesVibro",3,500,0
"3387","kinesVibro",3,600,0
"3388","kinesVibro",3,0,1
"3389","kinesVibro",3,300,0
"3390","kinesVibro",3,300,0
"3391","kinesVibro",3,200,0
"3392","kinesVibro",3,0,1
"3393","kinesVibro",3,400,0
"3394","kinesVibro",3,100,1
"3395","kinesVibro",3,500,0
"3396","kinesVibro",3,600,0
"3397","kinesVibro",3,0,1
"3398","kinesVibro",3,500,0
"3399","kinesVibro",3,600,0
"3400","kinesVibro",3,400,1
"3401","kinesVibro",3,0,1
"3402","kinesVibro",3,600,0
"3403","audioKinesVibro",4,500,1
"3404","audioKinesVibro",4,300,1
"3405","audioKinesVibro",4,400,1
"3406","audioKinesVibro",4,600,1
"3407","audioKinesVibro",4,0,1
"3408","audioKinesVibro",4,0,1
"3409","audioKinesVibro",4,0,1
"3410","audioKinesVibro",4,200,1
"3411","audioKinesVibro",4,300,0
"3412","audioKinesVibro",4,400,0
"3413","audioKinesVibro",4,200,0
"3414","audioKinesVibro",4,500,0
"3415","audioKinesVibro",4,300,0
"3416","audioKinesVibro",4,100,1
"3417","audioKinesVibro",4,400,1
"3418","audioKinesVibro",4,100,1
"3419","audioKinesVibro",4,0,1
"3420","audioKinesVibro",4,200,1
"3421","audioKinesVibro",4,200,1
"3422","audioKinesVibro",4,500,1
"3423","audioKinesVibro",4,400,1
"3424","audioKinesVibro",4,400,0
"3425","audioKinesVibro",4,600,0
"3426","audioKinesVibro",4,600,0
"3427","audioKinesVibro",4,500,0
"3428","audioKinesVibro",4,0,1
"3429","audioKinesVibro",4,600,1
"3430","audioKinesVibro",4,600,0
"3431","audioKinesVibro",4,300,0
"3432","audioKinesVibro",4,300,0
"3433","audioKinesVibro",4,0,1
"3434","audioKinesVibro",4,500,0
"3435","audioKinesVibro",4,300,0
"3436","audioKinesVibro",4,100,0
"3437","audioKinesVibro",4,400,0
"3438","audioKinesVibro",4,200,0
"3439","audioKinesVibro",4,200,1
"3440","audioKinesVibro",4,600,1
"3441","audioKinesVibro",4,100,1
"3442","audioKinesVibro",4,100,1
"3443","audioKinesVibro",4,100,1
"3444","audioKinesVibro",4,500,0
"3445","audioKines",3,0,1
"3446","audioKines",3,100,1
"3447","audioKines",3,400,0
"3448","audioKines",3,400,1
"3449","audioKines",3,400,1
"3450","audioKines",3,300,0
"3451","audioKines",3,500,0
"3452","audioKines",3,500,0
"3453","audioKines",3,600,0
"3454","audioKines",3,100,1
"3455","audioKines",3,600,0
"3456","audioKines",3,600,0
"3457","audioKines",3,300,0
"3458","audioKines",3,300,0
"3459","audioKines",3,300,0
"3460","audioKines",3,0,1
"3461","audioKines",3,0,1
"3462","audioKines",3,200,1
"3463","audioKines",3,500,0
"3464","audioKines",3,600,0
"3465","audioKines",3,100,1
"3466","audioKines",3,600,1
"3467","audioKines",3,100,1
"3468","audioKines",3,500,1
"3469","audioKines",3,0,1
"3470","audioKines",3,100,1
"3471","audioKines",3,600,0
"3472","audioKines",3,300,0
"3473","audioKines",3,100,1
"3474","audioKines",3,400,1
"3475","audioKines",3,400,1
"3476","audioKines",3,500,0
"3477","audioKines",3,200,1
"3478","audioKines",3,200,1
"3479","audioKines",3,0,1
"3480","audioKines",3,400,0
"3481","audioKines",3,200,0
"3482","audioKines",3,200,0
"3483","audioKines",3,200,1
"3484","audioKines",3,300,1
"3485","audioKines",3,500,0
"3486","audioKines",3,0,1
"3487","visual",1,400,0
"3488","visual",1,300,0
"3489","visual",1,0,1
"3490","visual",1,100,0
"3491","visual",1,0,1
"3492","visual",1,200,0
"3493","visual",1,100,0
"3494","visual",1,300,0
"3495","visual",1,500,0
"3496","visual",1,100,1
"3497","visual",1,600,0
"3498","visual",1,0,1
"3499","visual",1,600,0
"3500","visual",1,400,0
"3501","visual",1,500,0
"3502","visual",1,600,0
"3503","visual",1,500,0
"3504","visual",1,200,0
"3505","visual",1,300,0
"3506","visual",1,300,0
"3507","visual",1,500,0
"3508","visual",1,200,0
"3509","visual",1,600,0
"3510","visual",1,200,0
"3511","visual",1,100,1
"3512","visual",1,300,0
"3513","visual",1,300,0
"3514","visual",1,400,0
"3515","visual",1,100,1
"3516","visual",1,600,0
"3517","visual",1,500,0
"3518","visual",1,200,1
"3519","visual",1,0,1
"3520","visual",1,400,0
"3521","visual",1,400,0
"3522","visual",1,100,1
"3523","visual",1,400,1
"3524","visual",1,600,0
"3525","visual",1,500,0
"3526","visual",1,0,1
"3527","visual",1,200,0
"3528","visual",1,0,1
"3529","audio",2,0,1
"3530","audio",2,100,1
"3531","audio",2,0,1
"3532","audio",2,200,1
"3533","audio",2,600,0
"3534","audio",2,500,0
"3535","audio",2,300,0
"3536","audio",2,200,0
"3537","audio",2,300,0
"3538","audio",2,0,1
"3539","audio",2,600,0
"3540","audio",2,400,0
"3541","audio",2,400,0
"3542","audio",2,400,0
"3543","audio",2,200,1
"3544","audio",2,600,0
"3545","audio",2,300,0
"3546","audio",2,100,1
"3547","audio",2,100,1
"3548","audio",2,300,0
"3549","audio",2,200,1
"3550","audio",2,0,1
"3551","audio",2,200,0
"3552","audio",2,400,0
"3553","audio",2,100,1
"3554","audio",2,600,0
"3555","audio",2,300,0
"3556","audio",2,200,0
"3557","audio",2,600,0
"3558","audio",2,100,1
"3559","audio",2,400,0
"3560","audio",2,100,1
"3561","audio",2,0,1
"3562","audio",2,500,0
"3563","audio",2,0,1
"3564","audio",2,500,0
"3565","audio",2,500,0
"3566","audio",2,300,0
"3567","audio",2,600,0
"3568","audio",2,500,0
"3569","audio",2,500,0
"3570","audio",2,400,0
"3571","audioVibro",3,100,0
"3572","audioVibro",3,300,0
"3573","audioVibro",3,200,0
"3574","audioVibro",3,400,0
"3575","audioVibro",3,0,1
"3576","audioVibro",3,100,1
"3577","audioVibro",3,300,0
"3578","audioVibro",3,0,1
"3579","audioVibro",3,0,1
"3580","audioVibro",3,200,1
"3581","audioVibro",3,500,0
"3582","audioVibro",3,300,1
"3583","audioVibro",3,500,0
"3584","audioVibro",3,0,1
"3585","audioVibro",3,100,1
"3586","audioVibro",3,600,0
"3587","audioVibro",3,600,0
"3588","audioVibro",3,200,0
"3589","audioVibro",3,400,0
"3590","audioVibro",3,100,1
"3591","audioVibro",3,500,0
"3592","audioVibro",3,600,0
"3593","audioVibro",3,500,0
"3594","audioVibro",3,600,0
"3595","audioVibro",3,400,0
"3596","audioVibro",3,300,0
"3597","audioVibro",3,600,0
"3598","audioVibro",3,500,0
"3599","audioVibro",3,500,0
"3600","audioVibro",3,100,1
"3601","audioVibro",3,100,1
"3602","audioVibro",3,400,0
"3603","audioVibro",3,600,0
"3604","audioVibro",3,200,1
"3605","audioVibro",3,200,0
"3606","audioVibro",3,400,0
"3607","audioVibro",3,0,1
"3608","audioVibro",3,300,0
"3609","audioVibro",3,400,0
"3610","audioVibro",3,200,1
"3611","audioVibro",3,300,1
"3612","audioVibro",3,0,1
"3613","vibro",2,0,1
"3614","vibro",2,300,0
"3615","vibro",2,300,0
"3616","vibro",2,500,0
"3617","vibro",2,0,1
"3618","vibro",2,100,1
"3619","vibro",2,0,1
"3620","vibro",2,0,1
"3621","vibro",2,100,1
"3622","vibro",2,600,0
"3623","vibro",2,300,0
"3624","vibro",2,400,0
"3625","vibro",2,200,0
"3626","vibro",2,600,0
"3627","vibro",2,500,0
"3628","vibro",2,0,1
"3629","vibro",2,400,0
"3630","vibro",2,600,0
"3631","vibro",2,600,0
"3632","vibro",2,600,0
"3633","vibro",2,200,1
"3634","vibro",2,500,0
"3635","vibro",2,100,1
"3636","vibro",2,100,1
"3637","vibro",2,300,0
"3638","vibro",2,300,1
"3639","vibro",2,500,0
"3640","vibro",2,200,1
"3641","vibro",2,500,0
"3642","vibro",2,0,1
"3643","vibro",2,400,0
"3644","vibro",2,500,0
"3645","vibro",2,200,1
"3646","vibro",2,100,1
"3647","vibro",2,200,1
"3648","vibro",2,100,1
"3649","vibro",2,600,0
"3650","vibro",2,400,0
"3651","vibro",2,200,0
"3652","vibro",2,300,0
"3653","vibro",2,400,0
"3654","vibro",2,400,0
"3655","kinesthetic",2,0,1
"3656","kinesthetic",2,400,0
"3657","kinesthetic",2,300,0
"3658","kinesthetic",2,600,0
"3659","kinesthetic",2,300,1
"3660","kinesthetic",2,400,0
"3661","kinesthetic",2,0,1
"3662","kinesthetic",2,100,1
"3663","kinesthetic",2,100,1
"3664","kinesthetic",2,200,1
"3665","kinesthetic",2,500,0
"3666","kinesthetic",2,500,0
"3667","kinesthetic",2,300,0
"3668","kinesthetic",2,100,1
"3669","kinesthetic",2,300,0
"3670","kinesthetic",2,600,0
"3671","kinesthetic",2,0,1
"3672","kinesthetic",2,500,1
"3673","kinesthetic",2,100,1
"3674","kinesthetic",2,400,1
"3675","kinesthetic",2,600,0
"3676","kinesthetic",2,300,0
"3677","kinesthetic",2,200,0
"3678","kinesthetic",2,200,0
"3679","kinesthetic",2,600,1
"3680","kinesthetic",2,500,0
"3681","kinesthetic",2,400,0
"3682","kinesthetic",2,500,0
"3683","kinesthetic",2,200,1
"3684","kinesthetic",2,300,0
"3685","kinesthetic",2,600,0
"3686","kinesthetic",2,100,1
"3687","kinesthetic",2,0,1
"3688","kinesthetic",2,600,0
"3689","kinesthetic",2,200,0
"3690","kinesthetic",2,200,1
"3691","kinesthetic",2,400,0
"3692","kinesthetic",2,100,1
"3693","kinesthetic",2,0,1
"3694","kinesthetic",2,500,0
"3695","kinesthetic",2,400,1
"3696","kinesthetic",2,0,1
"3697","audio",2,100,1
"3698","audio",2,100,1
"3699","audio",2,100,1
"3700","audio",2,500,0
"3701","audio",2,400,0
"3702","audio",2,600,0
"3703","audio",2,100,1
"3704","audio",2,600,0
"3705","audio",2,500,0
"3706","audio",2,0,1
"3707","audio",2,300,0
"3708","audio",2,300,0
"3709","audio",2,400,0
"3710","audio",2,100,1
"3711","audio",2,400,0
"3712","audio",2,0,1
"3713","audio",2,500,0
"3714","audio",2,400,0
"3715","audio",2,200,1
"3716","audio",2,300,0
"3717","audio",2,600,0
"3718","audio",2,200,0
"3719","audio",2,200,0
"3720","audio",2,500,0
"3721","audio",2,500,0
"3722","audio",2,200,0
"3723","audio",2,600,0
"3724","audio",2,400,0
"3725","audio",2,0,1
"3726","audio",2,400,0
"3727","audio",2,0,1
"3728","audio",2,300,0
"3729","audio",2,600,0
"3730","audio",2,0,1
"3731","audio",2,300,0
"3732","audio",2,600,0
"3733","audio",2,200,0
"3734","audio",2,300,0
"3735","audio",2,200,1
"3736","audio",2,500,0
"3737","audio",2,0,1
"3738","audio",2,100,1
"3739","vibro",2,100,1
"3740","vibro",2,600,0
"3741","vibro",2,100,0
"3742","vibro",2,500,0
"3743","vibro",2,500,0
"3744","vibro",2,600,0
"3745","vibro",2,0,1
"3746","vibro",2,300,0
"3747","vibro",2,300,0
"3748","vibro",2,0,1
"3749","vibro",2,400,0
"3750","vibro",2,600,0
"3751","vibro",2,400,0
"3752","vibro",2,0,1
"3753","vibro",2,100,1
"3754","vibro",2,400,0
"3755","vibro",2,200,0
"3756","vibro",2,200,0
"3757","vibro",2,100,1
"3758","vibro",2,100,1
"3759","vibro",2,0,1
"3760","vibro",2,500,0
"3761","vibro",2,200,0
"3762","vibro",2,600,0
"3763","vibro",2,400,0
"3764","vibro",2,200,0
"3765","vibro",2,500,0
"3766","vibro",2,300,0
"3767","vibro",2,300,0
"3768","vibro",2,300,0
"3769","vibro",2,400,0
"3770","vibro",2,100,1
"3771","vibro",2,300,0
"3772","vibro",2,600,0
"3773","vibro",2,600,0
"3774","vibro",2,200,0
"3775","vibro",2,0,1
"3776","vibro",2,200,0
"3777","vibro",2,500,0
"3778","vibro",2,0,1
"3779","vibro",2,500,0
"3780","vibro",2,400,0
"3781","audioKines",3,0,1
"3782","audioKines",3,600,0
"3783","audioKines",3,200,0
"3784","audioKines",3,100,0
"3785","audioKines",3,200,0
"3786","audioKines",3,200,0
"3787","audioKines",3,0,1
"3788","audioKines",3,200,0
"3789","audioKines",3,500,0
"3790","audioKines",3,400,0
"3791","audioKines",3,500,0
"3792","audioKines",3,0,1
"3793","audioKines",3,500,0
"3794","audioKines",3,300,0
"3795","audioKines",3,100,1
"3796","audioKines",3,600,0
"3797","audioKines",3,400,0
"3798","audioKines",3,0,1
"3799","audioKines",3,600,0
"3800","audioKines",3,100,1
"3801","audioKines",3,500,0
"3802","audioKines",3,600,0
"3803","audioKines",3,0,1
"3804","audioKines",3,300,0
"3805","audioKines",3,400,0
"3806","audioKines",3,300,0
"3807","audioKines",3,400,0
"3808","audioKines",3,400,0
"3809","audioKines",3,100,1
"3810","audioKines",3,200,0
"3811","audioKines",3,600,0
"3812","audioKines",3,500,0
"3813","audioKines",3,400,0
"3814","audioKines",3,500,0
"3815","audioKines",3,600,0
"3816","audioKines",3,300,0
"3817","audioKines",3,0,1
"3818","audioKines",3,200,0
"3819","audioKines",3,100,1
"3820","audioKines",3,100,1
"3821","audioKines",3,300,0
"3822","audioKines",3,300,0
"3823","visual",1,500,0
"3824","visual",1,0,1
"3825","visual",1,200,0
"3826","visual",1,600,0
"3827","visual",1,400,0
"3828","visual",1,100,1
"3829","visual",1,100,1
"3830","visual",1,500,0
"3831","visual",1,300,0
"3832","visual",1,400,0
"3833","visual",1,0,1
"3834","visual",1,100,1
"3835","visual",1,400,0
"3836","visual",1,500,0
"3837","visual",1,400,0
"3838","visual",1,600,0
"3839","visual",1,200,0
"3840","visual",1,300,0
"3841","visual",1,300,0
"3842","visual",1,600,0
"3843","visual",1,600,0
"3844","visual",1,300,0
"3845","visual",1,500,0
"3846","visual",1,100,1
"3847","visual",1,0,1
"3848","visual",1,600,0
"3849","visual",1,300,1
"3850","visual",1,0,1
"3851","visual",1,500,0
"3852","visual",1,600,0
"3853","visual",1,300,0
"3854","visual",1,200,1
"3855","visual",1,400,0
"3856","visual",1,500,0
"3857","visual",1,0,1
"3858","visual",1,100,1
"3859","visual",1,400,0
"3860","visual",1,200,0
"3861","visual",1,0,1
"3862","visual",1,200,0
"3863","visual",1,100,0
"3864","visual",1,200,0
"3865","audioVibro",3,400,0
"3866","audioVibro",3,0,1
"3867","audioVibro",3,300,0
"3868","audioVibro",3,100,0
"3869","audioVibro",3,500,0
"3870","audioVibro",3,300,0
"3871","audioVibro",3,500,0
"3872","audioVibro",3,100,1
"3873","audioVibro",3,300,0
"3874","audioVibro",3,0,1
"3875","audioVibro",3,500,0
"3876","audioVibro",3,200,0
"3877","audioVibro",3,0,1
"3878","audioVibro",3,500,0
"3879","audioVibro",3,200,1
"3880","audioVibro",3,400,0
"3881","audioVibro",3,600,0
"3882","audioVibro",3,400,0
"3883","audioVibro",3,400,0
"3884","audioVibro",3,600,0
"3885","audioVibro",3,400,0
"3886","audioVibro",3,0,1
"3887","audioVibro",3,300,0
"3888","audioVibro",3,100,1
"3889","audioVibro",3,600,0
"3890","audioVibro",3,100,1
"3891","audioVibro",3,100,1
"3892","audioVibro",3,400,0
"3893","audioVibro",3,200,0
"3894","audioVibro",3,300,0
"3895","audioVibro",3,100,1
"3896","audioVibro",3,300,0
"3897","audioVibro",3,200,0
"3898","audioVibro",3,600,0
"3899","audioVibro",3,600,0
"3900","audioVibro",3,200,0
"3901","audioVibro",3,200,0
"3902","audioVibro",3,600,0
"3903","audioVibro",3,500,0
"3904","audioVibro",3,0,1
"3905","audioVibro",3,500,0
"3906","audioVibro",3,0,1
"3907","audioKinesVibro",4,500,0
"3908","audioKinesVibro",4,200,0
"3909","audioKinesVibro",4,300,0
"3910","audioKinesVibro",4,600,0
"3911","audioKinesVibro",4,500,0
"3912","audioKinesVibro",4,100,0
"3913","audioKinesVibro",4,500,0
"3914","audioKinesVibro",4,0,1
"3915","audioKinesVibro",4,0,1
"3916","audioKinesVibro",4,0,1
"3917","audioKinesVibro",4,600,0
"3918","audioKinesVibro",4,300,0
"3919","audioKinesVibro",4,300,0
"3920","audioKinesVibro",4,500,0
"3921","audioKinesVibro",4,100,1
"3922","audioKinesVibro",4,300,0
"3923","audioKinesVibro",4,100,1
"3924","audioKinesVibro",4,200,0
"3925","audioKinesVibro",4,0,1
"3926","audioKinesVibro",4,500,0
"3927","audioKinesVibro",4,200,1
"3928","audioKinesVibro",4,400,0
"3929","audioKinesVibro",4,400,0
"3930","audioKinesVibro",4,200,1
"3931","audioKinesVibro",4,400,0
"3932","audioKinesVibro",4,300,1
"3933","audioKinesVibro",4,400,0
"3934","audioKinesVibro",4,400,0
"3935","audioKinesVibro",4,200,0
"3936","audioKinesVibro",4,300,0
"3937","audioKinesVibro",4,500,0
"3938","audioKinesVibro",4,400,0
"3939","audioKinesVibro",4,0,1
"3940","audioKinesVibro",4,100,1
"3941","audioKinesVibro",4,600,0
"3942","audioKinesVibro",4,200,1
"3943","audioKinesVibro",4,600,0
"3944","audioKinesVibro",4,600,0
"3945","audioKinesVibro",4,600,0
"3946","audioKinesVibro",4,0,1
"3947","audioKinesVibro",4,100,1
"3948","audioKinesVibro",4,100,1
"3949","kinesthetic",2,0,1
"3950","kinesthetic",2,200,0
"3951","kinesthetic",2,500,1
"3952","kinesthetic",2,300,0
"3953","kinesthetic",2,600,0
"3954","kinesthetic",2,200,0
"3955","kinesthetic",2,300,0
"3956","kinesthetic",2,400,0
"3957","kinesthetic",2,0,1
"3958","kinesthetic",2,0,1
"3959","kinesthetic",2,0,1
"3960","kinesthetic",2,400,0
"3961","kinesthetic",2,200,0
"3962","kinesthetic",2,500,0
"3963","kinesthetic",2,300,0
"3964","kinesthetic",2,0,1
"3965","kinesthetic",2,300,0
"3966","kinesthetic",2,600,0
"3967","kinesthetic",2,100,0
"3968","kinesthetic",2,500,0
"3969","kinesthetic",2,100,1
"3970","kinesthetic",2,500,0
"3971","kinesthetic",2,300,0
"3972","kinesthetic",2,100,0
"3973","kinesthetic",2,600,0
"3974","kinesthetic",2,600,0
"3975","kinesthetic",2,200,0
"3976","kinesthetic",2,100,1
"3977","kinesthetic",2,300,0
"3978","kinesthetic",2,200,0
"3979","kinesthetic",2,400,0
"3980","kinesthetic",2,400,0
"3981","kinesthetic",2,500,0
"3982","kinesthetic",2,200,1
"3983","kinesthetic",2,400,1
"3984","kinesthetic",2,100,0
"3985","kinesthetic",2,100,0
"3986","kinesthetic",2,500,0
"3987","kinesthetic",2,600,0
"3988","kinesthetic",2,400,0
"3989","kinesthetic",2,600,0
"3990","kinesthetic",2,0,1
"3991","kinesVibro",3,200,0
"3992","kinesVibro",3,400,0
"3993","kinesVibro",3,500,0
"3994","kinesVibro",3,400,0
"3995","kinesVibro",3,100,1
"3996","kinesVibro",3,200,1
"3997","kinesVibro",3,200,0
"3998","kinesVibro",3,600,0
"3999","kinesVibro",3,600,0
"4000","kinesVibro",3,300,0
"4001","kinesVibro",3,500,0
"4002","kinesVibro",3,600,0
"4003","kinesVibro",3,300,0
"4004","kinesVibro",3,300,0
"4005","kinesVibro",3,0,1
"4006","kinesVibro",3,100,1
"4007","kinesVibro",3,100,1
"4008","kinesVibro",3,600,0
"4009","kinesVibro",3,0,1
"4010","kinesVibro",3,400,1
"4011","kinesVibro",3,100,1
"4012","kinesVibro",3,0,1
"4013","kinesVibro",3,300,1
"4014","kinesVibro",3,100,1
"4015","kinesVibro",3,500,0
"4016","kinesVibro",3,500,0
"4017","kinesVibro",3,0,1
"4018","kinesVibro",3,500,0
"4019","kinesVibro",3,0,1
"4020","kinesVibro",3,0,1
"4021","kinesVibro",3,300,0
"4022","kinesVibro",3,200,0
"4023","kinesVibro",3,100,0
"4024","kinesVibro",3,300,0
"4025","kinesVibro",3,200,0
"4026","kinesVibro",3,500,0
"4027","kinesVibro",3,200,0
"4028","kinesVibro",3,400,0
"4029","kinesVibro",3,600,0
"4030","kinesVibro",3,400,0
"4031","kinesVibro",3,600,0
"4032","kinesVibro",3,400,0
"4033","vibro",2,400,1
"4034","vibro",2,200,1
"4035","vibro",2,600,1
"4036","vibro",2,400,0
"4037","vibro",2,200,0
"4038","vibro",2,500,0
"4039","vibro",2,500,0
"4040","vibro",2,400,0
"4041","vibro",2,600,0
"4042","vibro",2,400,0
"4043","vibro",2,100,1
"4044","vibro",2,100,1
"4045","vibro",2,600,0
"4046","vibro",2,400,0
"4047","vibro",2,100,1
"4048","vibro",2,300,0
"4049","vibro",2,400,0
"4050","vibro",2,100,1
"4051","vibro",2,300,0
"4052","vibro",2,600,0
"4053","vibro",2,0,1
"4054","vibro",2,100,1
"4055","vibro",2,300,0
"4056","vibro",2,0,1
"4057","vibro",2,100,1
"4058","vibro",2,0,1
"4059","vibro",2,300,0
"4060","vibro",2,300,0
"4061","vibro",2,200,1
"4062","vibro",2,500,0
"4063","vibro",2,0,1
"4064","vibro",2,500,0
"4065","vibro",2,500,0
"4066","vibro",2,200,0
"4067","vibro",2,600,0
"4068","vibro",2,200,0
"4069","vibro",2,0,1
"4070","vibro",2,600,0
"4071","vibro",2,300,0
"4072","vibro",2,0,0
"4073","vibro",2,500,0
"4074","vibro",2,200,0
"4075","audioKinesVibro",4,600,0
"4076","audioKinesVibro",4,400,0
"4077","audioKinesVibro",4,0,1
"4078","audioKinesVibro",4,600,0
"4079","audioKinesVibro",4,300,0
"4080","audioKinesVibro",4,500,0
"4081","audioKinesVibro",4,600,0
"4082","audioKinesVibro",4,400,0
"4083","audioKinesVibro",4,100,1
"4084","audioKinesVibro",4,100,1
"4085","audioKinesVibro",4,400,0
"4086","audioKinesVibro",4,400,0
"4087","audioKinesVibro",4,500,0
"4088","audioKinesVibro",4,100,1
"4089","audioKinesVibro",4,100,1
"4090","audioKinesVibro",4,0,1
"4091","audioKinesVibro",4,300,0
"4092","audioKinesVibro",4,200,0
"4093","audioKinesVibro",4,400,0
"4094","audioKinesVibro",4,0,1
"4095","audioKinesVibro",4,0,1
"4096","audioKinesVibro",4,600,0
"4097","audioKinesVibro",4,200,0
