"","block","signals","offset","response"
"3687","kinesthetic",2,600,0
"3688","kinesthetic",2,-84,0
"3689","kinesthetic",2,400,0
"3690","kinesthetic",2,600,0
"3691","kinesthetic",2,0,1
"3692","kinesthetic",2,100,0
"3693","kinesthetic",2,-84,0
"3694","kinesthetic",2,100,0
"3695","kinesthetic",2,-14,1
"3696","kinesthetic",2,-56,0
"3697","kinesthetic",2,500,0
"3698","kinesthetic",2,-56,0
"3699","kinesthetic",2,300,0
"3700","kinesthetic",2,500,0
"3701","kinesthetic",2,-70,0
"3702","kinesthetic",2,200,0
"3703","kinesthetic",2,-84,0
"3704","kinesthetic",2,300,0
"3705","kinesthetic",2,-84,0
"3706","kinesthetic",2,-28,1
"3707","kinesthetic",2,500,0
"3708","kinesthetic",2,-70,0
"3709","kinesthetic",2,-14,1
"3710","kinesthetic",2,-56,0
"3711","kinesthetic",2,200,0
"3712","kinesthetic",2,-56,0
"3713","kinesthetic",2,0,1
"3714","kinesthetic",2,100,0
"3715","kinesthetic",2,100,1
"3716","kinesthetic",2,100,0
"3717","kinesthetic",2,-70,0
"3718","kinesthetic",2,400,0
"3719","kinesthetic",2,100,0
"3720","kinesthetic",2,100,0
"3721","kinesthetic",2,-70,0
"3722","kinesthetic",2,-56,0
"3723","kinesthetic",2,0,1
"3724","kinesthetic",2,-28,1
"3725","kinesthetic",2,-28,1
"3726","kinesthetic",2,100,0
"3727","kinesthetic",2,500,0
"3728","kinesthetic",2,400,0
"3729","kinesthetic",2,-70,0
"3730","kinesthetic",2,200,0
"3731","kinesthetic",2,-42,1
"3732","kinesthetic",2,600,0
"3733","kinesthetic",2,100,0
"3734","kinesthetic",2,0,1
"3735","kinesthetic",2,-70,0
"3736","kinesthetic",2,-28,1
"3737","kinesthetic",2,600,0
"3738","kinesthetic",2,-14,1
"3739","kinesthetic",2,300,1
"3740","kinesthetic",2,-42,1
"3741","kinesthetic",2,100,1
"3742","kinesthetic",2,400,0
"3743","kinesthetic",2,-70,0
"3744","kinesthetic",2,-14,1
"3745","kinesthetic",2,0,1
"3746","kinesthetic",2,200,0
"3747","kinesthetic",2,-42,0
"3748","kinesthetic",2,-56,0
"3749","kinesthetic",2,-42,0
"3750","kinesthetic",2,200,0
"3751","kinesthetic",2,600,0
"3752","kinesthetic",2,0,1
"3753","kinesthetic",2,-70,0
"3754","kinesthetic",2,400,0
"3755","kinesthetic",2,500,0
"3756","kinesthetic",2,-56,0
"3757","kinesthetic",2,400,0
"3758","kinesthetic",2,-84,0
"3759","kinesthetic",2,600,1
"3760","kinesthetic",2,100,1
"3761","kinesthetic",2,0,0
"3762","kinesthetic",2,100,1
"3763","kinesthetic",2,200,1
"3764","kinesthetic",2,-84,0
"3765","kinesthetic",2,100,1
"3766","kinesthetic",2,-70,0
"3767","kinesthetic",2,-70,0
"3768","kinesthetic",2,-14,1
"3769","kinesthetic",2,-84,0
"3770","kinesthetic",2,-70,0
"3771","kinesthetic",2,-42,0
"3772","kinesthetic",2,200,1
"3773","kinesthetic",2,500,0
"3774","kinesthetic",2,-70,0
"3775","kinesthetic",2,300,0
"3776","kinesthetic",2,300,1
"3777","kinesthetic",2,-14,1
"3778","kinesthetic",2,-70,0
"3779","kinesthetic",2,100,1
"3780","kinesthetic",2,100,1
"3781","kinesthetic",2,-70,0
"3782","kinesthetic",2,-28,0
"3783","kinesthetic",2,600,0
"3784","kinesthetic",2,-56,0
"3785","kinesthetic",2,-28,0
"3786","kinesthetic",2,0,1
"3787","kinesthetic",2,100,1
"3788","kinesthetic",2,-84,0
"3789","kinesthetic",2,500,0
"3790","kinesthetic",2,200,1
"3791","kinesthetic",2,-28,1
"3792","kinesthetic",2,400,0
"3793","kinesthetic",2,-28,0
"3794","kinesthetic",2,400,0
"3795","kinesthetic",2,300,1
"3796","kinesthetic",2,-84,0
"3797","kinesthetic",2,200,1
"3798","kinesthetic",2,100,1
"3799","kinesthetic",2,-14,1
"3800","kinesthetic",2,600,0
"3801","kinesthetic",2,-84,0
"3802","kinesthetic",2,-70,0
"3803","kinesthetic",2,400,0
"3804","kinesthetic",2,-28,0
"3805","kinesthetic",2,0,0
"3806","kinesthetic",2,-28,0
"3807","kinesthetic",2,200,0
"3808","kinesthetic",2,100,1
"3809","kinesthetic",2,-56,0
"3810","kinesthetic",2,200,1
"3811","kinesthetic",2,-56,0
"3812","kinesthetic",2,0,1
"3813","kinesthetic",2,-42,0
"3814","kinesthetic",2,-14,1
"3815","kinesthetic",2,500,0
"3816","kinesthetic",2,-56,0
"3817","kinesthetic",2,0,1
"3818","kinesthetic",2,-84,0
"3819","kinesthetic",2,0,1
"3820","kinesthetic",2,600,0
"3821","kinesthetic",2,-42,0
"3822","kinesthetic",2,600,0
"3823","kinesthetic",2,600,0
"3824","kinesthetic",2,500,0
"3825","kinesthetic",2,400,0
"3826","kinesthetic",2,300,1
"3827","kinesthetic",2,-42,0
"3828","kinesthetic",2,-70,0
"3829","kinesthetic",2,-28,0
"3830","kinesthetic",2,-14,1
"3831","kinesthetic",2,200,1
"3832","kinesthetic",2,-42,0
"3833","kinesthetic",2,-42,0
"3834","kinesthetic",2,-14,1
"3835","kinesthetic",2,500,0
"3836","kinesthetic",2,-56,0
"3837","kinesthetic",2,-70,0
"3838","kinesthetic",2,-56,0
"3839","kinesthetic",2,500,0
"3840","kinesthetic",2,-84,0
"3841","kinesthetic",2,-84,0
"3842","kinesthetic",2,600,0
"3843","kinesthetic",2,0,1
"3844","kinesthetic",2,500,0
"3845","kinesthetic",2,-56,0
"3846","kinesthetic",2,-28,0
"3847","kinesthetic",2,0,1
"3848","kinesthetic",2,300,1
"3849","kinesthetic",2,-28,0
"3850","kinesthetic",2,0,1
"3851","kinesthetic",2,-56,0
"3852","kinesthetic",2,-56,0
"3853","kinesthetic",2,-42,0
"3854","kinesthetic",2,400,0
"3855","kinesthetic",2,-70,0
"3856","kinesthetic",2,-84,0
"3857","kinesthetic",2,400,0
"3858","kinesthetic",2,200,1
"3859","kinesthetic",2,600,0
"3860","kinesthetic",2,-42,0
"3861","kinesthetic",2,500,0
"3862","kinesthetic",2,300,1
"3863","kinesthetic",2,-28,1
"3864","kinesthetic",2,-84,0
"3865","kinesthetic",2,-84,0
"3866","kinesthetic",2,400,0
"3867","kinesthetic",2,-14,1
"3868","kinesthetic",2,-14,1
"3869","kinesthetic",2,200,1
"3870","kinesthetic",2,200,1
"3871","kinesthetic",2,100,1
"3872","kinesthetic",2,-42,0
"3873","kinesthetic",2,300,0
"3874","kinesthetic",2,-56,0
"3875","kinesthetic",2,500,0
"3876","kinesthetic",2,600,0
"3877","kinesthetic",2,-28,0
"3878","kinesthetic",2,600,0
"3879","kinesthetic",2,600,0
"3880","kinesthetic",2,-14,1
"3881","kinesthetic",2,300,1
"3882","kinesthetic",2,300,1
"3883","kinesthetic",2,300,1
"3884","kinesthetic",2,100,1
"3885","kinesthetic",2,500,0
"3886","kinesthetic",2,100,1
"3887","kinesthetic",2,0,1
"3888","kinesthetic",2,400,1
"3889","kinesthetic",2,-28,0
"3890","kinesthetic",2,300,1
"3891","kinesthetic",2,-14,0
"3892","kinesthetic",2,400,0
"3893","kinesthetic",2,500,0
"3894","visual",1,-56,1
"3895","visual",1,-70,0
"3896","visual",1,500,0
"3897","visual",1,400,0
"3898","visual",1,-56,0
"3899","visual",1,-42,0
"3900","visual",1,-84,0
"3901","visual",1,600,0
"3902","visual",1,100,0
"3903","visual",1,0,1
"3904","visual",1,-28,1
"3905","visual",1,200,0
"3906","visual",1,-84,0
"3907","visual",1,0,1
"3908","visual",1,0,1
"3909","visual",1,100,1
"3910","visual",1,200,0
"3911","visual",1,600,0
"3912","visual",1,-42,0
"3913","visual",1,0,1
"3914","visual",1,200,0
"3915","visual",1,-70,0
"3916","visual",1,-56,0
"3917","visual",1,300,0
"3918","visual",1,500,0
"3919","visual",1,-42,0
"3920","visual",1,200,0
"3921","visual",1,-56,0
"3922","visual",1,-42,0
"3923","visual",1,-84,0
"3924","visual",1,400,0
"3925","visual",1,-28,0
"3926","visual",1,100,1
"3927","visual",1,-28,0
"3928","visual",1,-42,0
"3929","visual",1,0,1
"3930","visual",1,400,0
"3931","visual",1,100,1
"3932","visual",1,-70,0
"3933","visual",1,-70,0
"3934","visual",1,-28,0
"3935","visual",1,-14,0
"3936","visual",1,600,0
"3937","visual",1,400,0
"3938","visual",1,-70,0
"3939","visual",1,-70,0
"3940","visual",1,400,0
"3941","visual",1,-84,0
"3942","visual",1,200,0
"3943","visual",1,-42,0
"3944","visual",1,300,0
"3945","visual",1,300,0
"3946","visual",1,600,0
"3947","visual",1,600,0
"3948","visual",1,500,0
"3949","visual",1,-70,0
"3950","visual",1,-42,0
"3951","visual",1,-84,0
"3952","visual",1,0,1
"3953","visual",1,-84,0
"3954","visual",1,500,1
"3955","visual",1,400,0
"3956","visual",1,-14,1
"3957","visual",1,-56,0
"3958","visual",1,500,0
"3959","visual",1,300,0
"3960","visual",1,-56,0
"3961","visual",1,200,1
"3962","visual",1,200,0
"3963","visual",1,600,0
"3964","visual",1,500,0
"3965","visual",1,-14,0
"3966","visual",1,300,0
"3967","visual",1,200,0
"3968","visual",1,-28,1
"3969","visual",1,-56,0
"3970","visual",1,300,0
"3971","visual",1,-28,1
"3972","visual",1,-14,1
"3973","visual",1,600,0
"3974","visual",1,-28,1
"3975","visual",1,200,0
"3976","visual",1,0,1
"3977","visual",1,-56,0
"3978","visual",1,0,1
"3979","visual",1,100,1
"3980","visual",1,500,0
"3981","visual",1,-42,0
"3982","visual",1,-84,0
"3983","visual",1,-14,0
"3984","visual",1,-14,1
"3985","visual",1,500,0
"3986","visual",1,100,1
"3987","visual",1,-28,0
"3988","visual",1,-84,0
"3989","visual",1,600,0
"3990","visual",1,300,0
"3991","visual",1,-14,1
"3992","visual",1,400,0
"3993","visual",1,-42,0
"3994","visual",1,-28,0
"3995","visual",1,500,0
"3996","visual",1,-14,0
"3997","visual",1,-56,0
"3998","visual",1,300,1
"3999","visual",1,-14,1
"4000","visual",1,-56,0
"4001","visual",1,400,0
"4002","visual",1,-28,0
"4003","visual",1,100,1
"4004","visual",1,-14,0
"4005","visual",1,-56,0
"4006","visual",1,400,0
"4007","visual",1,100,1
"4008","visual",1,0,1
"4009","visual",1,500,0
"4010","visual",1,-70,0
"4011","visual",1,400,0
"4012","visual",1,400,0
"4013","visual",1,-84,0
"4014","visual",1,-84,0
"4015","visual",1,-42,0
"4016","visual",1,300,0
"4017","visual",1,-14,1
"4018","visual",1,300,0
"4019","visual",1,600,0
"4020","visual",1,0,1
"4021","visual",1,100,1
"4022","visual",1,100,1
"4023","visual",1,-14,0
"4024","visual",1,200,0
"4025","visual",1,200,1
"4026","visual",1,-84,0
"4027","visual",1,0,1
"4028","visual",1,600,0
"4029","visual",1,300,0
"4030","visual",1,500,0
"4031","visual",1,0,1
"4032","visual",1,-70,0
"4033","visual",1,-42,0
"4034","visual",1,600,0
"4035","visual",1,-70,0
"4036","visual",1,-70,0
"4037","visual",1,100,1
"4038","visual",1,-56,0
"4039","visual",1,-70,0
"4040","visual",1,600,0
"4041","visual",1,-28,0
"4042","visual",1,400,0
"4043","visual",1,-84,0
"4044","visual",1,-28,0
"4045","visual",1,-42,0
"4046","visual",1,500,0
"4047","visual",1,300,0
"4048","visual",1,100,1
"4049","visual",1,200,0
"4050","visual",1,-28,1
"4051","visual",1,200,0
"4052","visual",1,-14,1
"4053","visual",1,300,0
"4054","visual",1,-42,0
"4055","visual",1,600,0
"4056","visual",1,100,0
"4057","visual",1,600,0
"4058","visual",1,-70,0
"4059","visual",1,300,0
"4060","visual",1,-84,0
"4061","visual",1,-14,1
"4062","visual",1,-70,0
"4063","visual",1,500,0
"4064","visual",1,-70,0
"4065","visual",1,500,0
"4066","visual",1,500,0
"4067","visual",1,-42,0
"4068","visual",1,-14,1
"4069","visual",1,-56,0
"4070","visual",1,100,0
"4071","visual",1,-28,1
"4072","visual",1,-56,0
"4073","visual",1,-56,0
"4074","visual",1,100,0
"4075","visual",1,100,0
"4076","visual",1,-42,0
"4077","visual",1,500,0
"4078","visual",1,-56,0
"4079","visual",1,200,0
"4080","visual",1,400,0
"4081","visual",1,-84,0
"4082","visual",1,-70,0
"4083","visual",1,-14,1
"4084","visual",1,-84,0
"4085","visual",1,100,0
"4086","visual",1,-28,0
"4087","visual",1,-14,1
"4088","visual",1,-28,0
"4089","visual",1,-70,0
"4090","visual",1,300,0
"4091","visual",1,600,0
"4092","visual",1,500,0
"4093","visual",1,100,0
"4094","visual",1,500,0
"4095","visual",1,-42,0
"4096","visual",1,-84,0
"4097","visual",1,-84,0
"4098","visual",1,200,0
"4099","visual",1,600,0
"4100","visual",1,400,0
"4101","visual",1,-42,0
"4102","visual",1,0,0
"4103","visual",1,0,0
"4104","visual",1,-28,1
"4105","visual",1,0,1
"4106","visual",1,300,0
"4107","visual",1,-42,1
"4108","visual",1,-28,1
"4109","visual",1,-84,0
"4110","visual",1,300,0
"4111","visual",1,-56,0
"4112","visual",1,-84,0
"4113","visual",1,0,0
"4114","visual",1,300,0
"4115","visual",1,-56,0
"4116","visual",1,200,1
"4117","visual",1,-42,0
"4118","visual",1,-56,0
"4119","visual",1,500,0
"4120","visual",1,400,0
"4121","visual",1,-56,0
"4122","visual",1,400,0
"4123","visual",1,-14,0
"4124","visual",1,0,1
"4125","visual",1,500,0
"4126","visual",1,-14,1
"4127","visual",1,-42,0
"4128","visual",1,-56,0
"4129","visual",1,400,0
"4130","visual",1,0,1
"4131","visual",1,0,1
"4132","visual",1,300,0
"4133","visual",1,200,0
"4134","visual",1,100,0
"4135","visual",1,300,0
"4136","visual",1,-14,1
"4137","visual",1,300,0
"4138","visual",1,-70,0
"4139","visual",1,-28,0
"4140","visual",1,-42,0
"4141","visual",1,100,0
"4142","visual",1,0,1
"4143","visual",1,400,0
"4144","visual",1,0,1
"4145","visual",1,300,0
"4146","visual",1,-28,0
"4147","visual",1,-56,0
"4148","visual",1,100,0
"4149","visual",1,-70,0
"4150","visual",1,600,0
"4151","visual",1,300,0
"4152","visual",1,600,0
"4153","visual",1,500,0
"4154","visual",1,-14,0
"4155","visual",1,200,0
"4156","visual",1,-56,0
"4157","visual",1,400,0
"4158","visual",1,-42,1
"4159","visual",1,200,0
"4160","visual",1,-42,1
"4161","visual",1,100,0
"4162","visual",1,100,0
"4163","visual",1,-14,1
"4164","visual",1,-70,0
"4165","visual",1,-70,0
"4166","visual",1,400,0
"4167","visual",1,400,0
"4168","visual",1,100,0
"4169","visual",1,-84,0
"4170","visual",1,200,0
"4171","visual",1,500,0
"4172","visual",1,-84,0
"4173","visual",1,-14,1
"4174","visual",1,300,0
"4175","visual",1,600,0
"4176","visual",1,0,1
"4177","visual",1,0,1
"4178","visual",1,400,0
"4179","visual",1,-14,1
"4180","visual",1,200,0
"4181","visual",1,400,0
"4182","visual",1,200,0
"4183","visual",1,500,0
"4184","visual",1,-70,0
"4185","visual",1,200,0
"4186","visual",1,500,0
"4187","visual",1,600,0
"4188","visual",1,600,0
"4189","visual",1,600,0
"4190","visual",1,-70,0
"4191","visual",1,400,0
"4192","visual",1,-84,0
"4193","visual",1,-70,0
"4194","visual",1,600,0
"4195","visual",1,0,1
"4196","visual",1,-42,0
"4197","visual",1,200,0
"4198","visual",1,600,0
"4199","visual",1,-28,0
"4200","visual",1,-28,1
"4201","visual",1,-84,0
"4202","visual",1,-28,1
"4203","visual",1,-84,1
"4204","visual",1,-56,0
"4205","visual",1,-28,1
"4206","kinesthetic",2,200,1
"4207","kinesthetic",2,-84,1
"4208","kinesthetic",2,-56,1
"4209","kinesthetic",2,400,0
"4210","kinesthetic",2,0,1
"4211","kinesthetic",2,-84,0
"4212","kinesthetic",2,-70,1
"4213","kinesthetic",2,-56,1
"4214","kinesthetic",2,300,0
"4215","kinesthetic",2,500,0
"4216","kinesthetic",2,-70,1
"4217","kinesthetic",2,-84,1
"4218","kinesthetic",2,-42,1
"4219","kinesthetic",2,-56,0
"4220","kinesthetic",2,-84,1
"4221","kinesthetic",2,-56,1
"4222","kinesthetic",2,0,1
"4223","kinesthetic",2,100,1
"4224","kinesthetic",2,400,0
"4225","kinesthetic",2,-84,0
"4226","kinesthetic",2,0,1
"4227","kinesthetic",2,600,0
"4228","kinesthetic",2,-56,1
"4229","kinesthetic",2,300,0
"4230","kinesthetic",2,100,1
"4231","kinesthetic",2,-14,1
"4232","kinesthetic",2,600,0
"4233","kinesthetic",2,600,0
"4234","kinesthetic",2,400,0
"4235","kinesthetic",2,500,0
"4236","kinesthetic",2,0,1
"4237","kinesthetic",2,-28,1
"4238","kinesthetic",2,-70,1
"4239","kinesthetic",2,-70,1
"4240","kinesthetic",2,500,0
"4241","kinesthetic",2,500,0
"4242","kinesthetic",2,0,1
"4243","kinesthetic",2,-14,1
"4244","kinesthetic",2,-56,1
"4245","kinesthetic",2,-42,1
"4246","kinesthetic",2,100,1
"4247","kinesthetic",2,-14,1
"4248","kinesthetic",2,-84,0
"4249","kinesthetic",2,500,0
"4250","kinesthetic",2,200,0
"4251","kinesthetic",2,400,0
"4252","kinesthetic",2,500,0
"4253","kinesthetic",2,600,0
"4254","kinesthetic",2,200,1
"4255","kinesthetic",2,-70,0
"4256","kinesthetic",2,-28,1
"4257","kinesthetic",2,-28,1
"4258","kinesthetic",2,200,0
"4259","kinesthetic",2,-28,1
"4260","kinesthetic",2,-56,1
"4261","kinesthetic",2,-56,1
"4262","kinesthetic",2,-84,1
"4263","kinesthetic",2,200,1
"4264","kinesthetic",2,200,1
"4265","kinesthetic",2,500,0
"4266","kinesthetic",2,-70,0
"4267","kinesthetic",2,-42,1
"4268","kinesthetic",2,-42,1
"4269","kinesthetic",2,600,0
"4270","kinesthetic",2,-84,1
"4271","kinesthetic",2,-56,1
"4272","kinesthetic",2,100,1
"4273","kinesthetic",2,-70,1
"4274","kinesthetic",2,400,0
"4275","kinesthetic",2,100,1
"4276","kinesthetic",2,400,0
"4277","kinesthetic",2,-42,1
"4278","kinesthetic",2,100,1
"4279","kinesthetic",2,-28,1
"4280","kinesthetic",2,300,0
"4281","kinesthetic",2,-28,1
"4282","kinesthetic",2,100,1
"4283","kinesthetic",2,-70,0
"4284","kinesthetic",2,-14,1
"4285","kinesthetic",2,600,0
"4286","kinesthetic",2,400,0
"4287","kinesthetic",2,500,0
"4288","kinesthetic",2,200,1
"4289","kinesthetic",2,200,0
"4290","kinesthetic",2,600,0
"4291","kinesthetic",2,-84,0
"4292","kinesthetic",2,-14,1
"4293","kinesthetic",2,400,0
"4294","kinesthetic",2,-28,1
"4295","kinesthetic",2,100,1
"4296","kinesthetic",2,-70,1
"4297","kinesthetic",2,0,1
"4298","kinesthetic",2,500,0
"4299","kinesthetic",2,400,0
"4300","kinesthetic",2,300,0
"4301","kinesthetic",2,200,1
"4302","kinesthetic",2,400,1
"4303","kinesthetic",2,-14,1
"4304","kinesthetic",2,-42,1
"4305","kinesthetic",2,300,1
"4306","kinesthetic",2,0,1
"4307","kinesthetic",2,0,1
"4308","kinesthetic",2,300,1
"4309","kinesthetic",2,-42,1
"4310","kinesthetic",2,100,1
"4311","kinesthetic",2,-14,1
"4312","kinesthetic",2,-14,1
"4313","kinesthetic",2,-42,1
"4314","kinesthetic",2,600,0
"4315","kinesthetic",2,300,0
"4316","kinesthetic",2,-28,1
"4317","kinesthetic",2,300,0
"4318","kinesthetic",2,-28,1
"4319","kinesthetic",2,-42,1
"4320","kinesthetic",2,-42,1
"4321","kinesthetic",2,300,0
"4322","kinesthetic",2,300,1
"4323","kinesthetic",2,600,0
"4324","kinesthetic",2,500,0
"4325","kinesthetic",2,200,0
"4326","kinesthetic",2,0,1
"4327","kinesthetic",2,0,1
"4328","kinesthetic",2,-28,1
"4329","kinesthetic",2,-14,1
"4330","kinesthetic",2,300,0
"4331","kinesthetic",2,-84,0
"4332","kinesthetic",2,-56,1
"4333","kinesthetic",2,200,0
"4334","kinesthetic",2,100,1
"4335","kinesthetic",2,600,0
"4336","kinesthetic",2,-56,1
"4337","kinesthetic",2,300,0
"4338","kinesthetic",2,100,0
"4339","kinesthetic",2,500,0
"4340","kinesthetic",2,-14,0
"4341","kinesthetic",2,-56,1
"4342","kinesthetic",2,-28,1
"4343","kinesthetic",2,500,0
"4344","kinesthetic",2,0,1
"4345","kinesthetic",2,-14,1
"4346","kinesthetic",2,-84,1
"4347","kinesthetic",2,400,0
"4348","kinesthetic",2,600,0
"4349","kinesthetic",2,-42,1
"4350","kinesthetic",2,-42,1
"4351","kinesthetic",2,-70,1
"4352","kinesthetic",2,600,0
"4353","kinesthetic",2,-70,1
"4354","kinesthetic",2,0,1
"4355","kinesthetic",2,400,0
"4356","kinesthetic",2,-28,1
"4357","kinesthetic",2,-84,1
"4358","kinesthetic",2,-70,1
"4359","kinesthetic",2,-14,1
"4360","kinesthetic",2,100,1
"4361","kinesthetic",2,200,1
"4362","kinesthetic",2,-56,0
"4363","kinesthetic",2,300,0
"4364","kinesthetic",2,400,0
"4365","kinesthetic",2,0,1
"4366","kinesthetic",2,300,0
"4367","kinesthetic",2,300,0
"4368","kinesthetic",2,-42,1
"4369","kinesthetic",2,0,1
"4370","kinesthetic",2,-42,1
"4371","kinesthetic",2,300,0
"4372","kinesthetic",2,-56,0
"4373","kinesthetic",2,300,0
"4374","kinesthetic",2,100,1
"4375","kinesthetic",2,500,0
"4376","kinesthetic",2,600,1
"4377","kinesthetic",2,500,0
"4378","kinesthetic",2,200,1
"4379","kinesthetic",2,400,0
"4380","kinesthetic",2,-84,0
"4381","kinesthetic",2,0,1
"4382","kinesthetic",2,600,0
"4383","kinesthetic",2,-84,1
"4384","kinesthetic",2,-28,1
"4385","kinesthetic",2,400,0
"4386","kinesthetic",2,400,0
"4387","kinesthetic",2,-84,0
"4388","kinesthetic",2,-28,1
"4389","kinesthetic",2,400,0
"4390","kinesthetic",2,-70,0
"4391","kinesthetic",2,0,1
"4392","kinesthetic",2,-56,0
"4393","kinesthetic",2,600,0
"4394","kinesthetic",2,100,1
"4395","kinesthetic",2,-84,0
"4396","kinesthetic",2,-56,0
"4397","kinesthetic",2,-70,0
"4398","kinesthetic",2,200,1
"4399","kinesthetic",2,200,0
"4400","kinesthetic",2,100,1
"4401","kinesthetic",2,500,0
"4402","kinesthetic",2,600,0
"4403","kinesthetic",2,200,0
"4404","kinesthetic",2,-84,0
"4405","kinesthetic",2,-28,0
"4406","kinesthetic",2,200,0
"4407","kinesthetic",2,-28,0
"4408","kinesthetic",2,600,0
"4409","kinesthetic",2,-28,0
"4410","kinesthetic",2,-70,0
"4411","kinesthetic",2,200,1
"4412","kinesthetic",2,-42,0
"4413","kinesthetic",2,100,1
"4414","kinesthetic",2,-84,0
"4415","kinesthetic",2,-42,0
"4416","kinesthetic",2,500,0
"4417","kinesthetic",2,-56,0
"4418","kinesthetic",2,-28,0
"4419","kinesthetic",2,-14,0
"4420","kinesthetic",2,100,1
"4421","kinesthetic",2,-70,0
"4422","kinesthetic",2,600,0
"4423","kinesthetic",2,-84,0
"4424","kinesthetic",2,-42,0
"4425","kinesthetic",2,100,1
"4426","kinesthetic",2,100,1
"4427","kinesthetic",2,300,0
"4428","kinesthetic",2,-14,0
"4429","kinesthetic",2,100,1
"4430","kinesthetic",2,-42,0
"4431","kinesthetic",2,-56,0
"4432","kinesthetic",2,400,0
"4433","kinesthetic",2,400,0
"4434","kinesthetic",2,-14,1
"4435","kinesthetic",2,-56,0
"4436","kinesthetic",2,400,0
"4437","kinesthetic",2,400,0
"4438","kinesthetic",2,0,1
"4439","kinesthetic",2,300,0
"4440","kinesthetic",2,-42,0
"4441","kinesthetic",2,600,0
"4442","kinesthetic",2,-28,0
"4443","kinesthetic",2,-14,0
"4444","kinesthetic",2,-14,1
"4445","kinesthetic",2,-42,1
"4446","kinesthetic",2,-84,0
"4447","kinesthetic",2,-70,0
"4448","kinesthetic",2,600,0
"4449","kinesthetic",2,-56,0
"4450","kinesthetic",2,600,0
"4451","kinesthetic",2,-84,0
"4452","kinesthetic",2,600,0
"4453","kinesthetic",2,500,0
"4454","kinesthetic",2,-28,1
"4455","kinesthetic",2,400,0
"4456","kinesthetic",2,600,0
"4457","kinesthetic",2,-70,0
"4458","kinesthetic",2,500,1
"4459","kinesthetic",2,-14,1
"4460","kinesthetic",2,-42,0
"4461","kinesthetic",2,-70,0
"4462","kinesthetic",2,200,1
"4463","kinesthetic",2,300,0
"4464","kinesthetic",2,-14,1
"4465","kinesthetic",2,-42,0
"4466","kinesthetic",2,-14,1
"4467","kinesthetic",2,0,1
"4468","kinesthetic",2,-42,0
"4469","kinesthetic",2,-28,1
"4470","kinesthetic",2,200,1
"4471","kinesthetic",2,-70,0
"4472","kinesthetic",2,300,0
"4473","kinesthetic",2,0,1
"4474","kinesthetic",2,-14,1
"4475","kinesthetic",2,500,0
"4476","kinesthetic",2,-14,0
"4477","kinesthetic",2,-70,0
"4478","kinesthetic",2,-28,0
"4479","kinesthetic",2,400,0
"4480","kinesthetic",2,0,1
"4481","kinesthetic",2,100,1
"4482","kinesthetic",2,500,0
"4483","kinesthetic",2,500,0
"4484","kinesthetic",2,-28,0
"4485","kinesthetic",2,-42,0
"4486","kinesthetic",2,0,1
"4487","kinesthetic",2,-56,0
"4488","kinesthetic",2,0,1
"4489","kinesthetic",2,300,0
"4490","kinesthetic",2,100,1
"4491","kinesthetic",2,300,0
"4492","kinesthetic",2,-84,0
"4493","kinesthetic",2,200,0
"4494","kinesthetic",2,600,0
"4495","kinesthetic",2,400,0
"4496","kinesthetic",2,200,1
"4497","kinesthetic",2,300,0
"4498","kinesthetic",2,-70,0
"4499","kinesthetic",2,-84,0
"4500","kinesthetic",2,-56,0
"4501","kinesthetic",2,-70,0
"4502","kinesthetic",2,-84,0
"4503","kinesthetic",2,-28,1
"4504","kinesthetic",2,0,1
"4505","kinesthetic",2,500,0
"4506","kinesthetic",2,500,1
"4507","kinesthetic",2,-14,1
"4508","kinesthetic",2,0,1
"4509","kinesthetic",2,500,0
"4510","kinesthetic",2,-70,0
"4511","kinesthetic",2,-56,0
"4512","kinesthetic",2,-14,1
"4513","kinesthetic",2,-56,0
"4514","kinesthetic",2,200,0
"4515","kinesthetic",2,200,0
"4516","kinesthetic",2,100,1
"4517","kinesthetic",2,100,1
"4518","visual",1,300,0
"4519","visual",1,-14,1
"4520","visual",1,100,1
"4521","visual",1,-70,0
"4522","visual",1,-70,0
"4523","visual",1,500,0
"4524","visual",1,-42,0
"4525","visual",1,-14,1
"4526","visual",1,200,0
"4527","visual",1,400,0
"4528","visual",1,300,0
"4529","visual",1,-56,0
"4530","visual",1,100,1
"4531","visual",1,500,0
"4532","visual",1,300,0
"4533","visual",1,-42,0
"4534","visual",1,500,0
"4535","visual",1,-42,0
"4536","visual",1,-14,1
"4537","visual",1,500,0
"4538","visual",1,400,0
"4539","visual",1,200,0
"4540","visual",1,-28,1
"4541","visual",1,-42,0
"4542","visual",1,300,0
"4543","visual",1,400,0
"4544","visual",1,300,0
"4545","visual",1,-42,0
"4546","visual",1,-14,1
"4547","visual",1,0,1
"4548","visual",1,400,0
"4549","visual",1,-28,1
"4550","visual",1,200,0
"4551","visual",1,-56,0
"4552","visual",1,600,0
"4553","visual",1,500,0
"4554","visual",1,-28,0
"4555","visual",1,600,0
"4556","visual",1,-28,0
"4557","visual",1,-84,0
"4558","visual",1,-14,1
"4559","visual",1,600,0
"4560","visual",1,0,1
"4561","visual",1,200,0
"4562","visual",1,0,1
"4563","visual",1,200,0
"4564","visual",1,-14,1
"4565","visual",1,-14,1
"4566","visual",1,300,0
"4567","visual",1,600,0
"4568","visual",1,600,0
"4569","visual",1,-84,0
"4570","visual",1,300,0
"4571","visual",1,500,0
